GeneID	RT	ST	LF	BU	FL	FR1	FR2	FR3	FR4	FR5	FRB	FRB3	FRB5	FRB7
CaZunla-1_MYB.Chr01.3	7.53723	8.690431	7.48261	2.455665	3.287151	9.286511	13.746415	14.732961	15.226687	5.494189	5.604218	14.634594	3.52019	6.013844
Capana01g000276	394.365021	1498.340332	611.308044	225.496155	672.081726	744.31488	1377.000854	828.692261	1405.267212	171.508163	164.204437	414.400299	480.697388	390.760864
Capana01g000279	1.853817	9.520597	23.263391	8.712716	23.368055	0.27377	2.167048	7.802276	0	1.5861	4.939991	4.768235	1.494915	0
Capana01g000278	16.166975	0.733421	6.724574	2.493643	14.704372	0	0	0.185344	0.235502	0	0	2.578396	341.423737	4.486797
Capana01g000282	1817.514404	117.436356	677.634521	57.819229	902.204285	37.475166	9.09516	0	0	0	0	0.900311	68.82132	1.147571
Capana01g000285	313.443756	11.336989	106.571022	39.020519	407.383606	11.601183	6.829396	2.016093	1.640122	1.971728	9.915284	5.561296	14.25656	2.682737
Capana01g000288	355.935425	17.496559	129.022842	23.815722	529.730225	13.622135	10.086454	1.778663	2.263593	1.410309	7.247462	3.486689	9.254162	1.879034
Capana01g000289	142.301208	99.072586	50.186714	44.52124	36.183987	31.733242	64.713356	71.566284	60.379894	56.215748	28.134876	62.943016	45.204018	130.83728
Capana01g000283	3690.364502	434.526245	1763.105957	309.258759	3253.292236	291.869202	226.038284	24.58543	53.46069	22.559393	28.622259	14.44348	591.624939	113.420189
Capana01g000284	900.28656	242.300369	528.156433	318.528717	2111.123535	408.728882	472.076172	908.361755	717.785828	46.359406	681.207214	869.843323	1440.166748	1061.976318
Capana01g000290	23.662281	15.158325	19.612211	13.587276	9.933285	19.809954	17.510242	16.541084	14.489635	11.646433	12.526674	11.302015	11.401814	13.032334
Capana01g000293	11.553621	2.129703	3.602283	4.017457	4.452292	15.70426	20.447426	14.087609	19.504648	10.003702	3.754773	3.383571	4.447558	8.103638
Capana01g000294	2.699492	0	3.273448	14.819749	2.933553	4.544069	4.744789	2.559829	7.444063	10.778786	6.029201	1.693738	7.511901	3.779007
Capana01g000295	43.73967	49.934307	12.786469	24.907986	12.771519	11.971085	7.505477	8.5607	16.443111	9.39614	5.852837	2.848962	13.350915	2.346526
Capana01g000299	0	0	0	1.39872	0	0.505168	2.456181	4.07836	20.125135	1.140869	0	0	0	0
Capana01g000301	135.499359	77.703819	12.019255	8.232743	8.404531	10.281285	15.300918	13.210599	24.419489	23.179171	16.020525	10.938187	1.535133	3.979656
Capana01g000303	62.299377	112.54882	67.949127	34.785751	34.930531	60.953064	82.453644	90.615517	147.912506	68.227005	40.546795	45.580124	58.427757	58.908123
Capana01g000304	14.748955	10.757442	10.35323	3.815937	5.026511	8.867877	13.621184	19.513775	14.842674	14.649835	12.066755	22.191389	9.509811	22.123043
Capana01g000306	2.889393	3.820441	3.546898	0.584793	1.825725	1.925127	1.24596	2.214015	1.835249	2.203805	2.611369	5.594925	2.174253	3.393411
Capana01g000307	12.587828	4.077263	9.967652	8.054226	9.911015	20.617109	12.947539	18.380117	14.945653	7.690701	7.761446	11.152549	10.815335	9.628816
Capana01g000302	1.57311	0	3.803914	3.575439	3.665577	0	0	2512.976318	756.027405	49138.08203	33031.57031	2799.247803	4683.410645	2045.096558
Capana01g000308	10.361909	8.877799	8.433391	7.971757	9.150292	16.487591	16.405159	13.525171	14.680853	7.204453	5.949835	8.760552	11.01298	12.260822
Capana01g000309	2.062004	0	0	4.451999	1.809827	0	0.869745	798.295837	85.238647	68584.25	43601.48438	6364.043945	11199.95703	3038.601074
Capana01g000311	19.678579	14.476571	10.699978	12.387857	16.270611	13.815023	18.162029	7.120352	9.103818	3.89687	1.225117	3.381243	1.624997	1.293985
Capana01g000312	0.069222	0	0.094253	0	0	0	0	0	0	0	0.335157	0.549047	1.559455	1.313869
Capana01g000313	0	0	0	0	0	0	0	0	0	0	0	0	1.726423	1.339599
Capana01g000314	0	0	0.844236	2.498945	1.087532	0	0	0	0	0	0	0	0	0
Capana01g000316	8.70866	6.906304	8.998755	7.557731	4.364985	11.41312	8.142837	7.82609	8.621759	8.761382	3.71497	4.10466	4.62061	5.64569
Capana01g000317	86.77243	87.725876	65.499161	28.828289	38.385811	57.394192	70.741264	61.651497	75.10495	39.124599	41.37022	50.656689	58.249081	72.557144
Capana01g000321	2.353918	5.897055	8.914775	0.452454	1.744507	3.134297	3.944882	2.475183	2.929044	0.632847	0.42039	0.751389	1.035323	2.09916
Capana01g000322	16.532772	13.243372	16.352526	1.855719	5.72591	13.584672	16.044388	18.064255	18.591036	4.065721	2.002035	5.641698	3.510057	9.53777
Capana01g000323	31.885954	13.322158	30.94537	24.361113	15.720435	17.361616	21.176239	28.023937	18.161404	17.741428	21.708405	53.075657	29.143171	34.009548
Capana01g000310	0	0	0	4.871872	7.127588	0	0	568.083252	49.628544	51335.9375	56015.70313	9307.567383	25427.66211	3549.473389
Capana01g000324	46.113411	25.397472	15.251049	7.383024	23.973431	21.824924	20.396997	37.815163	24.896479	27.517668	17.363039	75.195938	52.818089	86.260529
Capana01g000326	14.635285	9.883764	26.274601	12.124366	10.18299	69.571442	108.042549	13.966346	31.301262	0.837402	0	1.945006	4.460819	5.592663
Capana01g000327	1.820921	0	0.278757	16.378166	5.518225	0	0	0	0	0.219074	0	0	0.272999	0.163537
Capana01g000328	0	0	0	0.394121	1.470916	0	0	0.375719	0	0	0	0.312709	0.40748	0
Capana01g000325	63.539906	31.959776	24.937357	47.179947	42.21199	54.188721	72.037888	70.562851	59.936108	25.021879	14.060965	18.810036	18.882374	17.907606
Capana01g000333	0.973365	0	0.8166	0	0.307826	0	0	0.414332	0.771279	2.110214	1.01245	0	0.326997	0.785175
Capana01g000335	18.049129	24.552137	22.190052	10.168369	9.757333	19.860264	20.929585	20.234947	18.563295	13.775473	10.38145	17.584764	16.330481	20.319227
Capana01g000336	8.831466	10.074753	21.510302	2.188239	6.392658	8.880128	8.95559	6.966896	7.862315	4.736762	6.337007	16.841307	8.039701	9.44381
Capana01g000337	95.202011	30.560715	23.260736	97.792816	41.116131	96.946335	88.12735	104.417091	111.222496	95.491951	73.780746	138.927841	56.28627	121.837173
Capana01g000339	3.131145	3.54127	4.780415	0.736909	1.209648	6.989892	4.784917	3.903715	4.20987	2.561841	2.723954	1.143166	1.088746	2.671531
Capana01g000346	2.193352	2.121762	2.339369	1.434309	2.488606	3.053598	3.527583	5.028317	3.240722	2.822463	1.459417	2.177701	2.935141	2.038205
Capana01g000340	2.85992	2.399268	3.38978	0.382487	0.972222	7.908294	5.060818	3.857903	3.903991	6.595433	3.166121	1.269716	1.212392	1.823212
Capana01g000341	6.21998	7.026397	5.402061	2.160495	1.419814	19.554783	17.009823	6.451771	19.899778	16.538778	7.878041	3.576719	3.3507	5.612321
Capana01g000343	1.647748	1.333427	2.906523	0.931011	0.733792	1.919255	1.796147	4.612999	1.696552	1.524467	0.63871	1.549198	2.161599	1.640271
Capana01g000344	0.410295	1.234612	0.3442	0.436487	0.432053	0	1.48165	0.34138	0.189077	0.520203	0.560148	0.461974	0.165952	0.467547
Capana01g000345	1.592774	1.689061	4.487077	0.714381	0.814555	2.819562	3.271843	3.126354	2.056941	0.970474	0.775984	1.08977	1.492851	1.668413
Capana01g000350	0.141212	0	1.516778	1.433542	0.355515	0	0.511175	0.467896	0.372432	0.150687	0.505563	2.124801	0.094414	0.396533
Capana01g000348	12.063713	19.021524	13.429134	10.032372	8.538399	9.202183	7.146048	6.692225	4.962203	12.320788	11.095726	8.517614	20.745682	18.688732
Capana01g000351	13.55841	6.631059	28.957191	78.340729	30.192789	5.967659	13.160978	12.101851	7.255639	54.769142	11.151329	9.410056	14.192317	16.431183
Capana01g000353	6.475389	2.116899	6.797472	37.850323	1.191261	2.914644	7.966711	2.697824	3.040004	3.594866	3.989237	24.101027	28.960611	21.820129
Capana01g000354	56.38842	51.997501	25.153477	277.240082	83.737122	50.518524	67.645691	84.326088	58.526299	45.985672	31.17193	60.848316	42.136852	38.004417
Capana01g000355	26.639542	15.618108	41.235085	11.94158	14.431355	7.03212	6.983889	9.872483	6.842735	6.688014	3.625276	9.180232	1.944985	3.758724
Capana01g000356	68.106682	35.712433	32.584614	17.477884	28.719189	48.798378	87.29258	87.157089	75.091583	25.918945	23.114929	60.78323	38.234234	61.266357
Capana01g000357	58.008583	36.360577	42.559563	20.255789	28.16861	44.824398	50.53669	31.030146	40.942387	19.100304	21.13405	24.178925	21.679026	25.162043
Capana01g000364	0	34.327206	28.41078	3.054731	3.553946	27.168766	17.930914	15.24502	12.058215	9.281595	9.839579	52.413319	9.399612	20.275089
Capana01g000367	0.20591	4.964354	3.986322	0.392877	0.338235	2.28231	1.832562	2.385883	2.037619	0.235017	0.522391	1.059198	0.420033	0.354649
Capana01g000368	0	8.213655	11.373939	0.174509	0.43165	2.0286	2.853084	3.537025	0.43833	0.403858	0.731372	1.600001	0.134204	0.261281
Capana01g000365	0.609829	0.746157	0.344385	1.024906	1.01811	1.285785	4.331756	1.872271	11.731646	10.405025	18.207834	2.826967	6.048396	3.981968
Capana01g000366	10.751655	5.232225	4.722902	9.314574	2.533453	3.809932	5.204891	4.667767	6.11412	2.665423	2.191308	4.075216	4.379519	4.592028
Capana01g000373	0	0.528736	1.263852	0	0	0.85106	0.460428	0.537439	0.311564	0.13924	0.036783	0.075681	1.012982	0.577832
Capana01g000359	83.745445	246.791687	122.013824	128.487564	227.065231	12.341987	15.806432	4.285633	6.819907	68.036949	97.144386	653.880859	6977.681641	6948.335938
Capana01g000360	0.160248	0.338258	0	0	0.676804	0.233498	0	0	0	0.849385	0	0.755525	9.466216	20.538759
Capana01g000361	5.409275	6.270667	5.669623	13.418032	3.833753	6.613807	9.224679	6.401875	5.216445	4.479855	4.395935	3.211642	8.045388	9.558912
Capana01g000374	0	1.724188	0.34941	0	0.292957	0	0	0	0.211857	0.178749	0	0	7.947258	8.683725
Capana01g000375	56.370098	124.063026	122.547943	37.184452	128.863281	6.472427	9.990953	43.92889	30.448507	79.664024	79.314903	57.83696	54.04636	32.206711
Capana01g000377	68.900848	60.321098	39.015747	11.383224	16.812025	21.915056	31.569719	23.289604	24.655832	18.818762	23.078766	27.452896	36.575508	66.087013
Capana01g000379	0	0	0	0	0	0	0	0	0.140898	0.694671	0.5602	0	0	0
Capana01g000378	0	4.919157	1.549835	1.362948	3.139875	5.184315	6.342849	12.931561	9.932457	2.668236	8.343175	63.319801	41.841694	59.471386
Capana01g000381	41.68343	38.749954	32.692375	30.663025	32.517254	34.761536	37.569527	33.977531	30.39155	25.168734	24.882954	33.653187	30.023998	44.962158
Capana01g000382	1.323	1.316363	5.060704	0.224175	1.212597	1.003515	1.704869	2.08149	0.90865	0.949133	1.03802	0.935544	0.431856	1.478964
Capana01g000384	45.806637	16.981968	10.452059	8.25718	14.850224	2.838818	3.231867	5.136408	9.371699	11.40451	37.916687	24.17078	36.197338	19.994703
Capana01g000383	6.148291	3.978381	6.163991	32.125149	5.464358	19.957827	13.080434	10.134858	13.120592	59.709225	116.08194	31.44236	129.979446	91.634422
Capana01g000385	8.291617	9.686761	11.396205	6.311671	1.027091	8.740106	7.804072	7.62229	8.534565	7.296908	7.889032	29.581396	5.698782	10.268809
Capana01g000388	0	0	0.254757	0	0	0	0	0	0	0	0.627989	0	0	0.249447
Capana01g000387	3.371795	3.573678	10.009921	9.766545	4.501621	16.855021	15.24413	4.038434	3.730995	17.438326	18.420143	6.243915	6.933111	5.804444
Capana01g000386	74.16748	103.600182	100.533012	104.190475	114.457062	89.865105	104.829445	105.487679	107.279488	94.087341	137.852356	183.471252	176.705734	230.701859
Capana01g000399	42.888374	37.010235	13.806198	7.324455	2.245802	26.05551	27.353285	14.869575	16.588015	19.489243	5.187621	4.95094	0	4.837224
Capana01g000401	0.520822	1.129128	1.226581	0.676251	0.435861	2.140357	2.006567	1.972193	1.372735	1.305584	0.363709	1.744647	0.743382	1.660304
Capana01g000391	0	0	0	3.291885	3.577344	0	0	6.589156	0	2.204393	0	0	0	0
Capana01g000392	60.317879	40.567486	41.219025	19.672079	26.636698	23.904549	26.601707	36.623009	36.5443	14.305784	12.670753	22.537254	23.162477	31.50666
Capana01g000406	30.974903	2.510165	5.214071	0	2.643332	1.321987	2.295292	7.190851	1.630508	0.927125	0	2.66237	3.168996	6.874406
Capana01g000402	9.926756	28.700272	24.867373	7.838737	14.871449	10.935423	20.098431	38.442318	26.942965	19.065063	5.714529	36.26017	5.520418	17.336378
Capana01g000403	61.098892	48.238636	40.10902	9.956947	10.320374	15.902707	10.141183	19.044687	14.972233	6.310187	7.052184	13.82505	5.291173	13.888245
Capana01g000404	10.16165	3.636171	8.834449	0.917772	1.325154	2.941391	6.687359	3.155304	2.418714	1.193345	0.517473	2.125629	0.507785	1.884414
Capana01g000405	57.296677	43.411217	32.18594	7.732058	14.975526	10.28204	10.218472	15.502186	18.613876	7.122772	6.81783	13.816808	3.530288	14.369805
Capana01g000408	0.493203	0	1.343102	0	0.703964	1.660875	2.557497	0	0	0	3.090227	1.34862	25.94421	9.721002
Capana01g000411	56.040192	29.061956	10.557886	4.281452	19.263845	15.986463	26.267345	14.002815	24.171396	13.07757	8.664212	6.992502	14.352962	19.753033
Capana01g000410	62.024136	61.528481	116.909683	64.565689	53.774841	75.522163	73.097862	89.264374	73.455605	53.596455	75.678154	221.86908	75.360535	129.623352
Capana01g000413	53.752327	14.919118	7.145432	9.371454	13.631273	10.934192	19.160891	12.238775	18.867352	4.471352	5.399694	4.643839	2.92008	4.778365
Capana01g000414	16.614706	24.306389	78.250977	46.010677	24.65819	43.094566	35.571854	29.124046	31.865633	30.351601	24.574337	100.850258	29.16596	51.150898
Capana01g000415	16.45233	20.287941	8.25366	15.36471	19.019657	19.183102	16.46814	17.290857	12.71511	10.838064	7.105018	9.032002	8.513865	10.005006
Capana01g000417	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Capana01g000416	20.88876	21.711626	39.075321	13.439756	9.24297	42.928635	45.989685	14.160132	28.156469	6.403868	3.227472	4.229764	5.336391	5.496006
Capana01g000418	19.684427	18.924894	36.481525	4.424398	4.874335	22.019684	34.607567	7.364891	10.039546	1.380159	0.558047	0.583231	0.462938	1.180034
Capana01g000419	7.429676	8.524371	22.398754	11.253049	6.809102	14.276356	9.370585	7.33094	9.475902	8.811507	5.326681	16.126627	6.537814	17.861902
Capana01g000424	1.52513	3.7253	9.866204	1.406555	1.959073	4.944609	3.536605	4.445415	3.268709	0.755066	1.764416	0.891576	0.786405	1.290374
Capana01g000423	140.621078	140.947601	139.990585	74.577888	94.176071	31.702778	64.908577	36.022953	33.37278	45.767624	51.615002	55.02562	69.941315	99.01165
Capana01g000425	0	5.457937	8.181845	2.739637	3.077761	5.287476	3.234649	6.214249	5.028602	1.992634	2.383216	0.940507	0	1.422649
Capana01g000427	8.364305	0	0	0	0	0	0	0	0	0.78365	0.307187	0.181893	0.767983	0.857638
Capana01g000426	1.533564	3.079178	12.275978	3.893297	1.607412	8.548601	8.941256	5.179911	5.391762	2.658635	2.077909	0.59076	0.896252	0.576135
Capana01g000428	69.876984	88.083908	5.108018	7.889974	21.798738	2.594784	2.47513	9.088625	6.139187	14.287353	11.459578	8.103254	11.174572	0.332253
Capana01g000433	0.785739	0	0	0.864074	1.03309	3.201389	1.561138	0	1.390664	1.146648	0	0.654431	0	0.612041
Capana01g000432	1.42542	1.013201	2.857095	0	0.798235	0	0	1.874227	1.735241	0	0.320713	0.716691	1.788615	1.50953
Capana01g000435	0.081017	0.762434	0.097181	0	0.111387	0.356961	0.281032	0.382065	0.42202	0.291047	0	0.052209	0.463006	1.240413
Capana01g000438	0.266772	0.29397	2.042066	0	0	0.565631	0.874487	2.351725	0.949876	0.726483	0.847293	0.294421	0.944072	1.20894
Capana01g000439	1.108313	2.544277	4.024247	0	0.168156	1.584107	0.881306	1.02035	1.132858	0.903826	0.648426	1.04528	0.4964	1.138768
Capana01g000445	0.604396	2.189351	6.792159	0	0.883002	2.275268	4.402086	1.872801	1.224971	0	0.843586	0.912062	0	2.044209
Capana01g000444	0.813435	2.797742	12.89621	0	1.04397	3.163679	4.961146	3.360833	4.287835	1.655039	0.950009	1.556095	0.928127	2.184964
Capana01g000446	0	0	36.324299	0.869977	3.407968	11.024884	0	8.788818	10.675314	3.540616	0	0	0.643064	3.857564
Capana01g000450	0.788082	0.370054	0.719837	1.737639	0	2.028057	2.297507	2.61519	2.340902	2.72631	0.657326	0.79472	0.196634	0.465712
Capana01g000451	1.919309	5.283933	3.067254	3.217932	1.070688	2.426734	2.484624	3.334329	2.818055	3.060998	1.643813	3.191732	2.111919	2.486748
Capana01g000455	5.227022	5.23186	4.817591	36.292515	7.06043	7.488282	13.133179	8.400441	8.130184	2.878679	1.341007	3.081775	1.622645	3.458831
Capana01g000452	1.340811	3.383511	2.604579	2.510113	1.46439	3.659899	1.750049	2.057667	3.340038	2.666386	2.319199	0.709711	1.91357	1.144357
Capana01g000457	9.691563	9.10314	18.50843	3.717302	5.407173	10.47211	7.854585	10.919258	8.275806	5.553423	5.253076	9.324558	5.720499	7.282215
Capana01g000458	11.110048	11.731427	14.429547	4.565154	4.923346	12.828616	11.133672	13.573754	12.118804	5.059295	6.997034	14.572695	9.889277	13.972952
Capana01g000459	2.923029	4.058778	3.269202	3.594333	1.323517	12.257087	8.60163	10.69284	8.756131	5.998978	4.682184	13.030844	1.225461	7.539982
Capana01g000460	40.299732	35.226097	53.184761	14.172375	14.838182	55.235088	43.392551	29.436567	42.613377	12.49663	19.598917	32.223251	48.433826	41.420868
Capana01g000477	3.503108	1.370081	0.310796	1.421958	1.42901	1.640589	1.8284	1.649601	1.767494	0.568	0.91249	1.22934	0.992266	0.851333
Capana01g000478	51.450405	56.559624	23.062738	18.879959	20.647083	38.498852	55.005978	44.365467	51.841888	23.112848	19.244389	26.897427	16.088627	33.279419
Capana01g000479	4.699625	3.383919	4.457838	1.070116	1.492189	2.019068	5.05978	3.922	3.755394	4.279672	2.262704	4.032526	3.291676	4.083126
Capana01g000486	0.304219	3.787568	4.636285	0	0.968863	5.316052	3.626165	6.281692	2.823872	0.482281	0.506332	0.779338	0	0.196211
Capana01g000485	0.165881	2.766323	2.717882	0	0.182272	3.420422	3.052632	5.439442	3.01824	1.599599	0.45307	1.087023	0.677975	0.589607
Capana01g000490	3.547122	0	0	0	0.219128	0	0	0.305979	0	0	0	0.169479	0	0
CaZunla-1_MYB.Chr01.4	16.747999	9.926777	1.059078	0.568905	0.780028	0.958312	1.775336	8.366227	53.119038	9.875067	2.858	0.675742	0.20744	0.195372
Capana01g000494	0.466974	2.077957	2.053911	0.199371	0	0	0	0	0	0	0	0	0	0
Capana01g000491	5.998977	2.824605	5.132643	4.787928	10.356361	0.330619	1.546576	1.9934	0.949845	1.319212	1.584752	3.891031	5.253335	5.455328
Capana01g000492	19.656813	29.617907	83.853485	29.060575	92.465782	1.825778	2.709011	3.168324	1.518032	3.234921	7.979316	14.392138	53.823463	33.062672
Capana01g000493	4.760701	12.513595	0.79058	2.658785	3.35371	3.451553	0.505857	0.523169	2.105409	0	0.361688	0.976016	6.286591	3.279005
Capana01g000496	167.07869	138.444092	174.517609	48.673653	55.134056	135.845764	142.814667	150.2892	156.606308	102.380623	123.490288	117.630081	145.779953	147.281662
Capana01g000497	130.363937	144.782516	67.259308	468.350769	136.693314	84.472893	193.596283	150.333038	134.164368	180.779663	254.505692	239.329834	350.273193	419.37262
Capana01g000499	493.922668	92.731438	34.733757	145.964218	50.322395	241.628967	259.137299	39.03632	65.194366	42.600842	23.462685	184.928329	7.63239	106.840202
Capana01g000498	5.952987	36.580368	60.194855	10.774323	5.100607	9.022636	12.00593	22.374081	22.590448	10.767437	16.837378	82.861534	28.990808	47.479313
Capana01g000502	59.427643	6.648152	2.419957	0.604112	0.360812	0	0	0	0	0	0	0	0.383283	0.156895
Capana01g000503	20.289328	1.943552	2.285152	2.442626	1.074419	0.670104	0	0	0	0.615148	0	0	0.706944	0.20154
Capana01g000504	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Capana01g000505	16.244001	58.873566	98.61351	6.531224	6.162235	24.999483	23.274004	34.44104	31.594175	23.966141	24.682775	66.581467	15.736499	59.82328
Capana01g000506	9.544808	3.897064	7.378734	11.480672	7.631186	9.07608	15.728347	11.41545	15.275463	15.837071	11.831106	12.376342	16.562248	14.199146
